,DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,WELL_POS
5383,4/5/2009,NO 15/9-F-14 H,0.0,0.0,81.86,0.0,36.07,81.86,78.89,49.17,3873.72,547078.74,33.73,Crest
5386,4/8/2009,NO 15/9-F-14 H,238.78,104.86,157.37,0.0,34.89,81.41,71.64,48.93,2903.01,402186.22,6.67,Crest
5387,4/9/2009,NO 15/9-F-14 H,156.71,68.81,74.24,0.0,32.96,82.46,71.99,50.46,2094.72,291446.14,2.62,Crest
5388,4/10/2009,NO 15/9-F-14 H,0.0,0.0,86.93,0.0,21.54,86.93,73.89,54.35,50.65,7190.41,0.05,Crest
5390,4/12/2009,NO 15/9-F-14 H,0.0,0.0,79.39,0.0,34.45,79.39,71.23,47.09,2063.32,286054.45,3.05,Crest
5391,4/13/2009,NO 15/9-F-14 H,0.0,0.0,77.49,0.0,36.93,77.49,78.89,44.84,3941.13,540977.58,7.7,Crest
5392,4/14/2009,NO 15/9-F-14 H,0.0,0.0,76.4,0.0,37.22,76.4,79.57,43.7,3975.77,543293.15,2.65,Crest
5393,4/15/2009,NO 15/9-F-14 H,0.0,0.0,76.65,0.0,34.28,76.65,79.6,44.06,651.67,95907.56,0.27,Crest
5394,4/16/2009,NO 15/9-F-14 H,126.44,57.95,49.46,0.0,33.94,76.98,70.6,44.69,2452.26,337254.14,1.42,Crest
5395,4/17/2009,NO 15/9-F-14 H,227.89,105.02,154.02,0.0,38.05,73.87,78.31,41.11,4018.0,544108.28,2.66,Crest
5396,4/18/2009,NO 15/9-F-14 H,230.9,104.82,155.61,0.0,33.48,75.29,72.28,42.9,1417.68,195564.93,0.64,Crest
5397,4/19/2009,NO 15/9-F-14 H,238.39,103.94,157.56,0.0,24.18,80.83,49.8,49.87,217.49,30334.9,0.08,Crest
5398,4/20/2009,NO 15/9-F-14 H,161.17,75.03,88.81,0.0,38.4,72.36,78.25,39.64,3990.32,539753.59,2.5,Crest
5399,4/21/2009,NO 15/9-F-14 H,223.69,105.03,153.21,0.0,39.18,70.48,75.6,37.68,4074.51,549278.23,2.76,Crest
5400,4/22/2009,NO 15/9-F-14 H,228.32,104.95,152.76,0.0,32.79,75.57,74.66,43.13,2868.86,396006.07,6.65,Crest
5401,4/23/2009,NO 15/9-F-14 H,222.07,105.04,152.54,0.0,39.64,69.53,77.38,36.66,4074.46,550962.02,2.9,Crest
5402,4/24/2009,NO 15/9-F-14 H,220.99,105.05,152.34,0.0,39.78,68.64,75.05,35.8,4092.66,551400.92,3.16,Crest
5403,4/25/2009,NO 15/9-F-14 H,220.17,105.06,152.0,0.0,39.87,68.16,74.83,35.32,4090.03,552159.1,3.38,Crest
5404,4/26/2009,NO 15/9-F-14 H,219.44,105.06,151.68,0.0,40.04,67.76,76.14,34.91,4103.63,551448.45,3.03,Crest
5405,4/27/2009,NO 15/9-F-14 H,219.08,105.06,151.37,0.0,39.71,67.71,74.91,34.9,4054.31,546555.88,3.88,Crest
5406,4/28/2009,NO 15/9-F-14 H,218.82,105.07,151.18,0.0,38.92,67.64,77.02,34.81,4021.8,542607.01,7.65,Crest
5407,4/29/2009,NO 15/9-F-14 H,218.58,105.08,151.1,0.0,39.94,67.48,77.34,34.64,4052.58,547817.04,3.1,Crest
5408,4/30/2009,NO 15/9-F-14 H,218.59,105.09,151.13,0.0,39.25,67.46,77.78,34.64,4035.73,546557.59,3.08,Crest
5409,5/1/2009,NO 15/9-F-14 H,218.69,105.1,151.43,0.0,40.12,67.26,75.59,34.42,4081.53,550609.59,2.92,Crest
5410,5/2/2009,NO 15/9-F-14 H,218.84,105.11,151.35,0.0,40.12,67.49,77.76,34.63,4066.61,550195.52,2.5,Crest
5411,5/3/2009,NO 15/9-F-14 H,218.83,105.11,151.49,0.0,40.32,67.33,77.77,34.44,4081.26,552464.51,3.14,Crest
5412,5/4/2009,NO 15/9-F-14 H,222.47,105.11,151.32,0.0,33.64,71.16,76.73,38.72,412.42,51425.66,0.28,Crest
5413,5/6/2009,NO 15/9-F-14 H,224.94,104.8,153.14,0.0,35.92,71.8,70.2,39.76,3306.81,448561.02,2.22,Crest
5414,5/7/2009,NO 15/9-F-14 H,222.98,105.06,152.16,0.0,37.94,70.82,76.0,37.98,3702.99,527302.52,14.42,Crest
5415,5/8/2009,NO 15/9-F-14 H,221.79,105.11,152.49,0.0,39.51,69.3,75.54,36.45,4081.41,549963.51,12.03,Crest
5416,5/9/2009,NO 15/9-F-14 H,223.1,105.11,152.44,0.0,38.56,70.66,76.08,37.94,3931.18,539574.28,11.08,Crest
5417,5/10/2009,NO 15/9-F-14 H,221.84,105.13,152.81,0.0,40.16,69.03,78.95,36.08,4150.8,562721.49,2.9,Crest
5418,5/11/2009,NO 15/9-F-14 H,131.51,62.53,63.54,0.0,41.26,67.97,80.12,34.85,4241.75,575312.38,18.76,Crest
5419,5/12/2009,NO 15/9-F-14 H,221.38,105.17,153.23,0.0,41.28,68.15,80.51,35.04,4239.18,577434.28,20.87,Crest
5420,5/13/2009,NO 15/9-F-14 H,221.82,105.18,153.44,0.0,41.26,68.37,80.65,35.24,4197.86,574295.9,14.92,Crest
5421,5/14/2009,NO 15/9-F-14 H,222.23,105.19,153.78,0.0,41.27,68.44,80.0,35.29,4211.25,576830.95,104.06,Crest
5422,5/15/2009,NO 15/9-F-14 H,222.63,105.2,154.17,0.0,41.31,68.46,77.96,35.31,4233.1,581687.19,84.31,Crest
5423,5/16/2009,NO 15/9-F-14 H,223.0,105.22,154.26,0.0,41.29,68.74,77.51,35.58,4237.94,583860.51,104.19,Crest
5424,5/17/2009,NO 15/9-F-14 H,223.1,105.24,154.59,0.0,41.33,68.51,75.12,35.36,4244.23,585468.54,104.3,Crest
5425,5/18/2009,NO 15/9-F-14 H,223.29,105.25,154.64,0.0,41.33,68.65,78.64,35.5,3759.11,519316.88,127.1,Crest
5426,5/19/2009,NO 15/9-F-14 H,223.37,105.27,154.79,0.0,41.32,68.58,79.49,35.44,3967.32,548750.04,110.41,Crest
5427,5/20/2009,NO 15/9-F-14 H,223.58,105.29,155.0,0.0,41.31,68.58,80.53,35.44,3972.97,548982.34,148.53,Crest
5428,5/21/2009,NO 15/9-F-14 H,223.79,105.3,155.31,0.0,41.33,68.48,80.94,35.32,3994.95,550388.29,153.09,Crest
5429,5/22/2009,NO 15/9-F-14 H,223.5,105.33,155.73,0.0,41.94,67.76,81.67,34.5,4063.22,557964.5,190.35,Crest
5430,5/23/2009,NO 15/9-F-14 H,223.56,105.35,156.21,0.0,42.32,67.35,81.6,34.04,4123.37,565775.96,192.65,Crest
5431,5/24/2009,NO 15/9-F-14 H,223.97,105.36,156.54,0.0,42.26,67.43,81.36,34.13,4136.45,567519.04,208.58,Crest
5432,5/25/2009,NO 15/9-F-14 H,225.19,105.37,156.77,0.0,41.4,68.42,80.75,35.24,4030.16,554095.56,219.01,Crest
5433,5/26/2009,NO 15/9-F-14 H,225.62,105.38,157.17,0.0,41.32,68.45,79.74,35.3,4024.79,552634.43,230.64,Crest
5434,5/27/2009,NO 15/9-F-14 H,226.02,105.39,157.38,0.0,41.3,68.64,80.52,35.51,4028.53,553345.93,259.77,Crest
5435,5/28/2009,NO 15/9-F-14 H,226.49,105.4,157.68,0.0,41.26,68.81,81.61,35.77,4023.55,553235.27,287.96,Crest
5436,5/29/2009,NO 15/9-F-14 H,229.91,105.38,157.57,0.0,38.44,72.35,79.16,39.72,3653.89,522179.16,252.35,Crest
5437,5/30/2009,NO 15/9-F-14 H,230.23,105.35,157.23,0.0,37.79,73.0,80.53,40.53,3496.61,482178.75,279.22,Crest
5438,5/31/2009,NO 15/9-F-14 H,229.74,105.35,157.09,0.0,37.75,72.64,81.46,40.16,3479.8,480474.83,277.49,Crest
5439,6/1/2009,NO 15/9-F-14 H,229.27,105.34,156.9,0.0,37.77,72.38,81.75,39.88,3442.3,475742.46,278.73,Crest
5440,6/2/2009,NO 15/9-F-14 H,229.26,105.34,156.95,0.0,37.78,72.31,81.27,39.84,3413.78,470984.55,128.49,Crest
5441,6/3/2009,NO 15/9-F-14 H,228.68,105.33,156.89,0.0,37.79,71.79,78.62,39.35,2994.6,409045.34,186.7,Crest
5442,6/4/2009,NO 15/9-F-14 H,227.84,105.32,156.46,0.0,37.93,71.38,80.33,38.96,3352.53,456955.83,104.45,Crest
5443,6/5/2009,NO 15/9-F-14 H,226.27,105.32,156.25,0.0,38.48,70.03,81.07,37.52,3369.57,460247.78,79.52,Crest
5444,6/6/2009,NO 15/9-F-14 H,228.89,105.24,156.57,0.0,34.15,72.32,75.91,40.59,2702.0,368496.38,99.3,Crest
5445,6/7/2009,NO 15/9-F-14 H,224.91,105.29,155.85,0.0,38.72,69.07,79.58,36.36,3439.9,459880.12,177.73,Crest
5446,6/8/2009,NO 15/9-F-14 H,222.9,105.31,155.5,0.0,39.78,67.4,81.26,34.66,3497.78,469527.14,109.23,Crest
5447,6/9/2009,NO 15/9-F-14 H,222.31,105.31,155.07,0.0,39.51,67.23,81.45,34.56,3443.71,467107.5,18.74,Crest
5448,6/10/2009,NO 15/9-F-14 H,221.04,105.3,154.72,0.0,39.8,66.31,81.47,33.69,3451.46,465749.31,18.77,Crest
5449,6/11/2009,NO 15/9-F-14 H,222.94,105.24,154.68,0.0,35.77,68.25,78.76,35.74,3108.44,436855.72,17.69,Crest
5450,6/12/2009,NO 15/9-F-14 H,219.34,105.3,154.35,0.0,40.27,64.99,81.23,32.38,3768.1,527805.4,21.4,Crest
5451,6/13/2009,NO 15/9-F-14 H,221.26,105.25,154.19,0.0,36.85,67.07,79.44,34.59,3178.3,450332.7,17.95,Crest
5452,6/14/2009,NO 15/9-F-14 H,218.77,105.3,154.21,0.0,38.65,64.57,81.3,31.96,1760.34,249065.38,12.02,Crest
5453,6/15/2009,NO 15/9-F-14 H,204.89,97.0,135.39,0.0,33.79,69.5,72.84,37.5,1724.89,248079.85,12.74,Crest
5454,6/16/2009,NO 15/9-F-14 H,220.7,105.22,152.39,0.0,36.68,68.31,79.89,36.01,3145.29,445722.63,287.17,Crest
5455,6/17/2009,NO 15/9-F-14 H,219.02,105.23,152.25,0.0,37.49,66.78,78.5,34.41,3483.91,487515.35,349.17,Crest
5456,6/18/2009,NO 15/9-F-14 H,216.93,105.26,151.98,0.0,38.32,64.95,79.81,32.47,3494.02,498257.23,435.69,Crest
5457,6/19/2009,NO 15/9-F-14 H,215.27,105.27,151.83,0.0,39.44,63.44,80.63,30.85,3560.14,510798.71,378.9,Crest
5458,6/20/2009,NO 15/9-F-14 H,211.86,105.32,151.85,0.0,42.24,60.0,81.49,27.2,3745.56,535961.19,336.28,Crest
5459,6/21/2009,NO 15/9-F-14 H,219.32,105.25,151.38,0.0,35.31,67.94,79.9,35.91,2777.63,397796.78,272.45,Crest
5460,6/22/2009,NO 15/9-F-14 H,219.06,105.23,151.39,0.0,35.72,67.67,79.47,35.64,2774.05,398807.86,268.44,Crest
5461,6/23/2009,NO 15/9-F-14 H,218.99,105.23,151.41,0.0,35.75,67.57,80.04,35.57,2807.65,403348.17,317.03,Crest
5462,6/24/2009,NO 15/9-F-14 H,219.03,105.23,151.44,0.0,35.74,67.59,79.97,35.62,2811.94,403666.11,278.82,Crest
5463,6/25/2009,NO 15/9-F-14 H,223.26,105.19,151.87,0.0,32.3,71.39,77.83,39.82,2454.11,351874.86,236.93,Crest
5464,6/26/2009,NO 15/9-F-14 H,228.58,105.1,152.35,0.0,28.07,76.24,75.19,45.04,1854.16,268924.1,171.03,Crest
5465,6/27/2009,NO 15/9-F-14 H,228.74,105.07,152.31,0.0,28.18,76.43,74.74,45.21,1774.82,256988.73,284.01,Crest
5466,6/28/2009,NO 15/9-F-14 H,228.92,105.07,152.39,0.0,28.22,76.54,75.71,45.28,1755.46,253941.55,256.61,Crest
5467,6/29/2009,NO 15/9-F-14 H,228.99,105.07,152.36,0.0,28.16,76.63,76.35,45.36,1786.06,256678.7,242.23,Crest
5468,6/30/2009,NO 15/9-F-14 H,229.2,105.06,152.41,0.0,28.13,76.79,76.49,45.52,1781.53,255723.68,332.96,Crest
5469,7/1/2009,NO 15/9-F-14 H,229.31,105.06,152.49,0.0,28.29,76.82,76.22,45.57,1787.32,257149.64,342.64,Crest
5470,7/2/2009,NO 15/9-F-14 H,229.52,105.06,152.54,0.0,28.18,76.98,76.15,45.73,1770.55,254537.61,340.75,Crest
5471,7/3/2009,NO 15/9-F-14 H,229.59,105.05,152.51,0.0,28.06,77.08,76.51,45.82,1756.69,252233.01,338.38,Crest
5472,7/4/2009,NO 15/9-F-14 H,229.5,105.05,152.48,0.0,28.15,77.02,76.45,45.74,1756.3,251549.54,341.62,Crest
5473,7/5/2009,NO 15/9-F-14 H,229.58,105.05,152.52,0.0,28.1,77.06,76.06,45.78,1750.5,251352.27,336.16,Crest
5474,7/6/2009,NO 15/9-F-14 H,229.6,105.05,152.53,0.0,28.11,77.07,76.38,45.77,2178.86,316747.31,124.86,Crest
5475,7/7/2009,NO 15/9-F-14 H,229.55,105.05,152.55,0.0,28.26,77.01,76.14,45.68,2189.44,317360.89,156.82,Crest
5476,7/8/2009,NO 15/9-F-14 H,229.71,105.05,152.67,0.0,28.21,77.05,74.56,46.09,1982.23,277388.46,104.12,Crest
5477,7/9/2009,NO 15/9-F-14 H,229.79,105.05,152.73,0.0,28.26,77.06,74.17,45.8,1983.9,277770.45,100.16,Crest
5478,7/10/2009,NO 15/9-F-14 H,229.85,105.05,152.77,0.0,28.21,77.08,74.23,49.49,1971.71,276018.34,104.17,Crest
5479,7/11/2009,NO 15/9-F-14 H,229.88,105.05,152.8,0.0,28.22,77.08,74.55,45.66,1973.72,275823.13,103.48,Crest
5480,7/12/2009,NO 15/9-F-14 H,229.6,105.05,152.68,0.0,28.45,76.91,74.61,45.46,1990.32,278743.97,105.87,Crest
5481,7/13/2009,NO 15/9-F-14 H,228.48,105.06,152.56,0.0,29.25,75.92,75.62,44.39,2068.62,287801.88,110.54,Crest
5482,7/14/2009,NO 15/9-F-14 H,228.4,105.07,152.65,0.0,29.3,75.75,74.92,44.23,2058.71,286738.38,110.06,Crest
5483,7/15/2009,NO 15/9-F-14 H,228.53,105.07,152.72,0.0,29.16,75.81,75.19,44.33,2031.15,282734.85,108.66,Crest
5484,7/16/2009,NO 15/9-F-14 H,228.45,105.07,152.65,0.0,29.05,75.8,76.44,44.29,2021.41,280486.36,100.82,Crest
5485,7/17/2009,NO 15/9-F-14 H,228.4,105.07,152.78,0.0,29.16,75.62,75.92,44.33,2032.92,285473.28,85.5,Crest
5486,7/18/2009,NO 15/9-F-14 H,228.99,105.1,153.22,0.0,29.37,75.78,75.4,45.0,1998.43,229295.82,113.47,Crest
5487,7/19/2009,NO 15/9-F-14 H,229.91,105.08,153.82,0.0,28.16,76.08,74.54,44.76,1725.31,237547.48,140.25,Crest
5488,7/20/2009,NO 15/9-F-14 H,228.34,105.15,153.76,0.0,31.22,74.58,77.29,43.07,2225.2,310831.78,331.44,Crest
5489,7/21/2009,NO 15/9-F-14 H,228.65,105.19,154.15,0.0,31.66,74.49,78.77,42.77,2373.34,334257.82,319.12,Crest
5490,7/22/2009,NO 15/9-F-14 H,229.74,105.2,154.73,0.0,31.63,75.0,76.76,43.31,2374.05,335557.65,268.02,Crest
5491,7/23/2009,NO 15/9-F-14 H,231.21,105.21,155.26,0.0,31.18,75.95,77.53,44.26,2332.24,330319.48,305.09,Crest
5492,7/24/2009,NO 15/9-F-14 H,233.24,105.2,155.86,0.0,29.96,77.37,77.15,45.75,2243.58,318234.69,332.63,Crest
5493,7/25/2009,NO 15/9-F-14 H,233.2,105.23,156.14,0.0,30.41,77.06,78.59,45.37,2334.32,330839.25,335.32,Crest
5494,7/26/2009,NO 15/9-F-14 H,234.57,105.24,156.7,0.0,30.73,77.87,78.42,46.21,2322.56,330488.82,336.99,Crest
5495,7/27/2009,NO 15/9-F-14 H,235.85,105.24,157.25,0.0,30.37,78.61,77.71,46.9,2292.32,325504.85,339.9,Crest
5496,7/28/2009,NO 15/9-F-14 H,236.39,105.26,157.69,0.0,30.75,78.71,78.28,46.55,2345.61,334205.26,238.1,Crest
5497,7/29/2009,NO 15/9-F-14 H,237.64,105.27,158.24,0.0,30.6,79.4,77.2,47.25,2337.6,333966.83,240.4,Crest
5498,7/30/2009,NO 15/9-F-14 H,238.73,105.28,158.69,0.0,30.46,80.04,78.51,47.88,2338.0,334189.41,228.51,Crest
5499,7/31/2009,NO 15/9-F-14 H,239.57,105.3,159.13,0.0,30.55,80.44,79.4,48.29,2324.91,332711.98,228.88,Crest
5500,8/1/2009,NO 15/9-F-14 H,240.3,105.3,159.51,0.0,30.55,80.79,77.37,48.65,2326.08,333956.28,231.08,Crest
5501,8/2/2009,NO 15/9-F-14 H,240.99,105.31,159.84,0.0,29.01,81.14,77.1,49.01,945.06,138806.89,91.77,Crest
5503,8/5/2009,NO 15/9-F-14 H,236.25,105.28,162.54,0.0,36.51,73.7,76.07,41.02,3027.64,423443.82,353.62,Crest
5504,8/6/2009,NO 15/9-F-14 H,230.15,105.55,162.07,0.0,41.26,68.09,83.71,35.15,4270.99,593001.24,603.94,Crest
5505,8/7/2009,NO 15/9-F-14 H,228.83,105.57,161.79,0.0,41.75,67.04,84.53,33.98,4265.29,591157.5,893.23,Crest
5506,8/8/2009,NO 15/9-F-14 H,239.11,105.35,161.93,0.0,30.98,77.18,79.45,44.56,2058.02,300776.49,349.44,Crest
5507,8/9/2009,NO 15/9-F-14 H,222.92,105.58,162.25,0.0,47.86,60.67,85.52,27.1,4894.2,676198.46,759.55,Crest
5508,8/10/2009,NO 15/9-F-14 H,220.57,105.62,162.28,0.0,49.9,58.29,85.71,24.61,4998.82,689481.04,820.88,Crest
5509,8/11/2009,NO 15/9-F-14 H,224.26,105.57,161.35,0.0,44.94,62.91,86.02,29.74,4615.69,637879.27,750.85,Crest
5510,8/12/2009,NO 15/9-F-14 H,226.49,105.52,160.58,0.0,41.55,65.91,86.06,33.02,4301.84,595600.26,1296.3,Crest
5511,8/13/2009,NO 15/9-F-14 H,225.19,105.52,160.55,0.0,42.3,64.64,86.15,31.69,4369.42,603883.68,824.8,Crest
5512,8/14/2009,NO 15/9-F-14 H,224.55,105.52,160.36,0.0,42.3,64.19,85.93,31.27,4325.95,596886.66,822.84,Crest
5513,8/15/2009,NO 15/9-F-14 H,223.84,105.51,160.15,0.0,42.21,63.69,85.55,30.83,4260.78,590097.95,790.51,Crest
5514,8/16/2009,NO 15/9-F-14 H,223.95,105.53,160.39,0.0,42.24,63.56,84.69,30.7,4224.45,586837.65,817.1,Crest
5515,8/17/2009,NO 15/9-F-14 H,224.4,105.53,160.76,0.0,42.29,63.65,86.41,30.77,4232.84,587997.71,804.53,Crest
5516,8/18/2009,NO 15/9-F-14 H,224.82,105.54,161.11,0.0,42.27,63.71,86.16,30.84,4225.4,587934.37,786.5,Crest
5517,8/19/2009,NO 15/9-F-14 H,225.27,105.55,161.55,0.0,42.24,63.72,84.49,30.88,4225.22,588082.99,741.09,Crest
5518,8/20/2009,NO 15/9-F-14 H,225.51,105.56,161.85,0.0,42.29,63.66,84.46,30.79,4232.66,589375.1,785.26,Crest
5519,8/21/2009,NO 15/9-F-14 H,225.88,105.57,162.09,0.0,42.23,63.79,85.17,30.9,4231.89,588651.73,719.36,Crest
5520,8/22/2009,NO 15/9-F-14 H,226.18,105.58,162.31,0.0,42.19,63.87,85.72,30.97,4230.53,588015.65,780.1,Crest
5521,8/23/2009,NO 15/9-F-14 H,226.36,105.58,162.59,0.0,42.29,63.77,85.37,30.9,4227.74,588195.93,762.39,Crest
5522,8/24/2009,NO 15/9-F-14 H,226.39,105.59,162.89,0.0,42.56,63.5,85.17,30.61,4243.95,590541.2,787.57,Crest
5523,8/25/2009,NO 15/9-F-14 H,225.2,105.62,163.35,0.0,44.12,61.85,85.78,28.79,4321.88,600625.77,799.17,Crest
5524,8/26/2009,NO 15/9-F-14 H,234.19,105.34,171.8,0.0,30.96,62.4,78.75,36.67,1466.67,204838.22,658.03,Crest
5525,8/27/2009,NO 15/9-F-14 H,232.99,105.49,162.97,0.0,37.3,70.02,82.8,37.46,3276.91,463759.06,906.67,Crest
5526,8/28/2009,NO 15/9-F-14 H,226.91,105.61,163.44,0.0,42.75,63.47,85.06,30.54,4305.76,599141.97,692.06,Crest
5527,8/29/2009,NO 15/9-F-14 H,220.03,105.7,165.97,0.0,57.19,54.06,86.33,21.1,4495.44,632803.85,879.68,Crest
5528,8/30/2009,NO 15/9-F-14 H,218.48,105.76,168.76,0.0,66.23,49.72,86.54,16.42,4848.34,682081.46,760.43,Crest
5529,8/31/2009,NO 15/9-F-14 H,225.29,105.72,168.79,0.0,50.56,56.5,83.54,23.66,3044.04,414569.61,525.03,Crest
5532,9/4/2009,NO 15/9-F-14 H,254.74,104.65,254.74,0.0,19.46,0.0,47.31,31.91,293.98,39397.99,17.2,Crest
5533,9/5/2009,NO 15/9-F-14 H,244.99,105.32,244.99,0.0,31.35,0.0,80.33,32.45,2247.25,269448.67,8.39,Crest
5534,9/6/2009,NO 15/9-F-14 H,247.91,105.28,247.42,0.0,27.62,0.49,80.54,31.18,1802.88,257772.89,9.06,Crest
5535,9/7/2009,NO 15/9-F-14 H,240.81,104.37,163.89,0.0,32.36,76.92,79.38,45.51,2262.5,316811.72,13.9,Crest
5536,9/8/2009,NO 15/9-F-14 H,239.74,105.53,165.1,0.0,37.83,74.64,84.05,42.1,3644.19,508699.03,860.8,Crest
5537,9/9/2009,NO 15/9-F-14 H,232.99,105.64,166.4,0.0,43.82,66.58,86.51,33.15,4647.72,644186.79,1176.8,Crest
5538,9/10/2009,NO 15/9-F-14 H,233.26,105.67,166.47,0.0,43.68,66.79,87.35,33.38,4624.18,641206.13,855.75,Crest
5539,9/11/2009,NO 15/9-F-14 H,233.71,105.68,166.68,0.0,43.26,67.03,87.36,33.7,4595.16,635934.87,823.42,Crest
5540,9/12/2009,NO 15/9-F-14 H,234.52,105.66,166.58,0.0,42.29,67.94,87.02,34.75,4525.5,627128.48,912.78,Crest
5541,9/13/2009,NO 15/9-F-14 H,234.86,105.67,166.96,0.0,42.27,67.89,87.16,34.73,4514.24,627285.29,997.63,Crest
5542,9/14/2009,NO 15/9-F-14 H,235.23,105.68,167.36,0.0,42.23,67.87,87.5,34.7,4478.74,625909.59,929.36,Crest
5543,9/15/2009,NO 15/9-F-14 H,236.35,105.69,168.02,0.0,41.98,68.33,87.38,34.92,4377.97,615092.3,795.75,Crest
5544,9/16/2009,NO 15/9-F-14 H,234.69,105.72,168.47,0.0,43.38,66.21,87.66,32.35,4534.04,635173.29,659.0,Crest
5545,9/17/2009,NO 15/9-F-14 H,234.92,105.72,168.7,0.0,43.28,66.22,87.69,32.38,4521.12,633199.36,784.64,Crest
5546,9/18/2009,NO 15/9-F-14 H,235.18,105.73,169.0,0.0,43.28,66.18,87.33,32.36,4504.72,631462.0,759.29,Crest
5547,9/19/2009,NO 15/9-F-14 H,232.34,105.77,170.5,0.0,49.8,61.84,86.89,28.05,4804.4,672234.53,871.11,Crest
5548,9/20/2009,NO 15/9-F-14 H,223.81,105.91,173.73,0.0,69.19,50.08,87.95,16.18,5644.37,786328.36,783.9,Crest
5549,9/21/2009,NO 15/9-F-14 H,223.84,105.93,174.06,0.0,69.79,49.79,86.54,15.9,4867.01,678027.96,799.53,Crest
5550,9/22/2009,NO 15/9-F-14 H,224.08,105.95,174.25,0.0,69.4,49.83,86.36,15.96,4847.95,675426.37,854.26,Crest
5551,9/23/2009,NO 15/9-F-14 H,224.3,105.96,174.45,0.0,69.23,49.85,87.32,15.99,4690.49,654195.94,553.31,Crest
5552,9/24/2009,NO 15/9-F-14 H,230.59,105.91,172.81,0.0,55.3,57.78,87.58,23.91,4270.77,597666.97,693.42,Crest
5553,9/25/2009,NO 15/9-F-14 H,236.63,105.82,171.41,0.0,43.66,65.22,87.33,31.4,3899.79,546135.88,733.34,Crest
5554,9/26/2009,NO 15/9-F-14 H,236.74,105.83,171.65,0.0,43.04,65.09,88.12,30.98,1750.83,245908.83,382.2,Crest
5559,10/1/2009,NO 15/9-F-14 H,256.95,104.83,169.74,0.0,24.46,87.21,59.07,55.3,429.76,63849.67,137.52,Crest
5560,10/2/2009,NO 15/9-F-14 H,241.24,105.63,168.9,0.0,39.42,72.34,84.66,39.02,3567.82,502467.62,284.71,Crest
5561,10/3/2009,NO 15/9-F-14 H,236.78,105.74,169.93,0.0,43.0,66.85,84.87,33.02,3894.67,543524.32,415.53,Crest
5562,10/4/2009,NO 15/9-F-14 H,236.62,105.77,169.88,0.0,43.27,66.74,86.47,32.87,3894.95,546666.03,406.62,Crest
5563,10/5/2009,NO 15/9-F-14 H,237.04,105.78,170.14,0.0,42.46,66.89,86.97,32.91,3740.04,522982.65,82.33,Crest
5564,10/6/2009,NO 15/9-F-14 H,241.43,105.63,170.71,0.0,38.23,70.72,80.1,37.18,2449.2,345958.51,715.61,Crest
5565,10/7/2009,NO 15/9-F-14 H,237.37,105.81,170.6,0.0,43.28,66.76,87.12,32.88,3802.88,532991.23,333.33,Crest
5566,10/8/2009,NO 15/9-F-14 H,238.65,105.81,170.69,0.0,42.3,67.96,86.56,34.23,3715.57,520270.28,419.58,Crest
5567,10/9/2009,NO 15/9-F-14 H,240.94,105.78,170.58,0.0,40.28,70.37,86.42,36.93,3536.73,496636.74,506.43,Crest
5568,10/10/2009,NO 15/9-F-14 H,236.19,104.17,168.38,0.0,40.54,67.81,83.56,34.74,3599.73,504695.35,538.91,Crest
5569,10/11/2009,NO 15/9-F-14 H,239.87,105.8,171.29,0.0,41.16,68.57,86.87,35.04,3580.92,501628.24,575.5,Crest
5570,10/12/2009,NO 15/9-F-14 H,239.76,105.8,171.51,0.0,41.24,68.25,87.68,34.74,3585.75,501596.04,626.31,Crest
5571,10/13/2009,NO 15/9-F-14 H,241.86,105.74,171.97,0.0,37.61,69.88,85.3,36.53,2731.31,381468.81,1790.49,Crest
5572,10/14/2009,NO 15/9-F-14 H,239.35,105.78,171.53,0.0,41.05,67.83,85.36,34.42,3477.84,489328.58,792.97,Crest
5573,10/15/2009,NO 15/9-F-14 H,244.31,105.71,172.01,0.0,34.35,72.3,84.26,38.61,2601.89,378527.11,2326.19,Crest
5574,10/16/2009,NO 15/9-F-14 H,235.64,105.8,171.84,0.0,44.59,63.81,87.4,29.75,3837.87,532674.89,693.95,Crest
5575,10/17/2009,NO 15/9-F-14 H,235.72,105.68,176.06,0.0,42.16,59.66,84.55,26.87,1120.11,147799.54,6.6,Crest
5576,10/18/2009,NO 15/9-F-14 H,242.33,105.04,185.48,0.0,37.42,56.84,72.24,27.55,2434.52,345844.97,811.65,Crest
5577,10/19/2009,NO 15/9-F-14 H,234.78,105.81,171.3,0.0,44.29,63.48,86.8,29.45,3684.3,517428.02,686.29,Crest
5578,10/20/2009,NO 15/9-F-14 H,234.9,105.82,171.38,0.0,44.21,63.52,85.24,29.52,3675.56,514401.52,1315.69,Crest
5579,10/21/2009,NO 15/9-F-14 H,234.79,105.83,171.43,0.0,44.31,63.36,81.98,29.37,3675.29,513897.82,1373.07,Crest
5580,10/22/2009,NO 15/9-F-14 H,234.9,105.84,171.56,0.0,44.24,63.34,81.97,29.37,3664.12,513063.65,1258.67,Crest
5581,10/23/2009,NO 15/9-F-14 H,233.76,105.86,172.08,0.0,42.72,61.68,82.59,27.6,1238.04,170503.64,418.15,Crest
