,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE
7684,NO 15/9-F-14 H,265.56,99.47,100.0,29.53,87.89,1.54,185.5,28358.14,3120.42,production,OP
7685,NO 15/9-F-14 H,263.57,99.5,100.0,27.85,88.71,1.72,190.93,28813.99,3282.1,production,OP
7686,NO 15/9-F-14 H,263.5,99.49,100.0,27.81,88.67,1.7,188.91,28359.69,3205.76,production,OP
7687,NO 15/9-F-14 H,263.26,99.49,100.0,27.66,88.65,1.69,189.64,28222.39,3185.18,production,OP
7688,NO 15/9-F-14 H,263.48,99.48,100.0,27.84,88.56,1.64,183.8,27593.22,3136.26,production,OP
7689,NO 15/9-F-14 H,263.56,99.47,100.0,27.87,88.17,1.6,184.12,27609.32,3041.93,production,OP
7690,NO 15/9-F-14 H,263.42,99.47,100.0,27.69,86.86,1.53,182.83,27417.31,3104.92,production,OP
7691,NO 15/9-F-14 H,263.43,99.47,100.0,27.67,86.55,1.53,182.73,27338.28,2952.42,production,OP
7692,NO 15/9-F-14 H,263.43,99.46,100.0,27.6,87.31,1.55,180.53,27168.12,3035.7,production,OP
7693,NO 15/9-F-14 H,263.7,99.46,100.0,27.82,87.2,1.5,178.36,27020.67,3255.37,production,OP
7694,NO 15/9-F-14 H,263.62,99.46,100.0,27.79,87.12,1.56,188.52,28177.72,3271.54,production,OP
7695,NO 15/9-F-14 H,263.38,99.46,100.0,27.51,87.09,1.53,164.94,27046.03,3243.67,production,OP
7696,NO 15/9-F-14 H,263.54,99.46,100.0,27.63,86.5,1.54,164.86,26963.76,3278.68,production,OP
7697,NO 15/9-F-14 H,263.77,99.46,100.0,27.83,84.74,1.49,179.02,28765.2,3452.06,production,OP
7698,NO 15/9-F-14 H,270.89,99.41,68.46,32.8,80.09,6.28,151.69,23371.72,3023.88,production,OP
7699,NO 15/9-F-14 H,268.62,99.42,76.15,31.4,82.81,3.54,156.28,24487.88,3026.46,production,OP
7700,NO 15/9-F-14 H,263.89,99.47,100.0,27.88,86.29,1.59,187.47,32189.46,3805.21,production,OP
7701,NO 15/9-F-14 H,264.21,99.48,100.0,28.01,87.42,1.71,189.24,32003.61,3652.15,production,OP
7702,NO 15/9-F-14 H,266.09,99.46,83.81,29.55,86.96,2.71,166.89,28104.06,2815.36,production,OP
7703,NO 15/9-F-14 H,264.5,99.45,100.0,28.53,87.6,1.63,181.25,28100.08,3078.31,production,OP
7704,NO 15/9-F-14 H,265.01,99.43,100.0,28.8,87.34,1.58,187.6,28448.88,3101.53,production,OP
7705,NO 15/9-F-14 H,266.47,99.4,77.82,29.97,86.06,2.43,167.76,25171.36,2809.16,production,OP
7706,NO 15/9-F-14 H,264.71,99.42,100.0,28.41,86.93,1.51,174.96,26748.09,3216.41,production,OP
7707,NO 15/9-F-14 H,264.97,99.43,100.0,28.42,87.97,1.59,172.15,26457.63,3203.88,production,OP
7708,NO 15/9-F-14 H,265.39,99.46,100.0,28.44,86.9,1.59,167.46,25749.98,3246.04,production,OP
7709,NO 15/9-F-14 H,265.72,99.48,100.0,28.51,86.33,1.65,154.9,23794.71,3223.86,production,OP
7710,NO 15/9-F-14 H,265.8,99.49,100.0,28.44,87.86,1.74,153.47,23708.73,3259.65,production,OP
7711,NO 15/9-F-14 H,265.3,99.51,100.0,27.8,87.77,1.84,161.54,24524.12,3353.74,production,OP
7712,NO 15/9-F-14 H,265.56,99.53,100.0,27.82,86.73,1.83,189.39,28885.9,3395.49,production,OP
7713,NO 15/9-F-14 H,266.07,99.53,100.0,28.15,86.67,1.85,188.06,28745.67,3361.0,production,OP
7714,NO 15/9-F-14 H,265.98,99.55,100.0,27.93,87.77,1.94,192.09,29406.12,3405.98,production,OP
7715,NO 15/9-F-14 H,266.25,99.56,100.0,28.2,88.54,1.95,193.1,29099.41,3607.47,production,OP
7716,NO 15/9-F-14 H,266.3,99.55,97.92,28.32,86.61,1.82,191.32,28880.41,3378.43,production,OP
7717,NO 15/9-F-14 H,266.12,99.55,100.0,28.27,86.26,1.8,191.78,28942.81,3283.06,production,OP
7718,NO 15/9-F-14 H,265.63,99.56,100.0,27.97,88.51,1.84,189.75,29390.6,3289.67,production,OP
7719,NO 15/9-F-14 H,265.18,99.57,100.0,27.77,88.79,1.85,195.58,30212.16,3299.0,production,OP
7720,NO 15/9-F-14 H,265.85,99.56,100.0,28.39,88.4,1.76,187.25,28888.57,3228.62,production,OP
7721,NO 15/9-F-14 H,266.65,99.55,100.0,29.14,88.14,1.69,192.44,29590.59,3161.57,production,OP
7722,NO 15/9-F-14 H,266.72,99.54,100.0,29.28,88.35,1.68,187.21,28673.96,3210.34,production,OP
7723,NO 15/9-F-14 H,266.45,99.55,100.0,29.05,87.31,1.64,187.69,28558.68,3222.81,production,OP
7724,NO 15/9-F-14 H,266.47,99.54,100.0,29.12,88.08,1.63,186.03,28186.77,3087.85,production,OP
7725,NO 15/9-F-14 H,266.46,99.54,100.0,29.11,88.14,1.6,184.01,27960.8,3049.59,production,OP
7726,NO 15/9-F-14 H,266.28,99.54,100.0,28.98,87.29,1.58,182.78,27848.47,3082.44,production,OP
7727,NO 15/9-F-14 H,266.46,99.53,100.0,29.13,86.77,1.53,181.38,27420.72,3035.12,production,OP
7728,NO 15/9-F-14 H,266.36,99.53,100.0,29.06,86.59,1.51,179.87,27588.52,3017.63,production,OP
7729,NO 15/9-F-14 H,266.3,99.53,100.0,29.02,86.69,1.5,178.02,27140.43,3012.18,production,OP
7730,NO 15/9-F-14 H,266.17,99.53,100.0,28.94,87.67,1.54,176.59,26876.58,2972.74,production,OP
7731,NO 15/9-F-14 H,266.17,99.52,100.0,28.9,87.65,1.48,174.05,26636.33,2940.46,production,OP
7732,NO 15/9-F-14 H,266.37,99.52,100.0,29.07,86.34,1.45,173.3,26322.85,2935.18,production,OP
7733,NO 15/9-F-14 H,266.42,99.51,100.0,29.1,87.47,1.48,173.84,26509.26,2950.26,production,OP
7734,NO 15/9-F-14 H,266.03,99.54,100.0,28.53,86.9,1.57,170.82,27216.84,3045.06,production,OP
7735,NO 15/9-F-14 H,266.45,99.55,100.0,28.63,86.13,1.57,178.49,27523.12,3115.76,production,OP
7736,NO 15/9-F-14 H,266.71,99.57,100.0,28.72,87.67,1.67,175.99,27069.12,3180.42,production,OP
7737,NO 15/9-F-14 H,267.19,99.58,100.0,28.92,87.46,1.69,177.61,27393.27,3227.37,production,OP
7738,NO 15/9-F-14 H,267.69,99.58,100.0,29.12,86.42,1.65,176.95,27260.83,3241.17,production,OP
7739,NO 15/9-F-14 H,273.23,99.52,53.3,33.12,82.15,5.51,96.23,15003.33,2249.76,production,OP
7740,NO 15/9-F-14 H,268.27,99.57,58.17,29.84,85.8,3.65,138.11,20790.18,2692.57,production,OP
7741,NO 15/9-F-14 H,267.35,99.56,77.47,29.12,87.48,2.79,163.14,24844.6,2997.32,production,OP
7742,NO 15/9-F-14 H,266.49,99.58,100.0,28.43,88.54,2.08,181.72,27559.4,3185.18,production,OP
7743,NO 15/9-F-14 H,266.33,99.57,100.0,28.32,88.43,2.04,178.83,27064.65,3119.97,production,OP
7744,NO 15/9-F-14 H,266.2,99.56,100.0,28.18,87.93,1.98,177.31,26908.07,3123.6,production,OP
7745,NO 15/9-F-14 H,266.02,99.55,100.0,28.03,86.49,1.93,176.31,26691.91,3221.92,production,OP
7746,NO 15/9-F-14 H,265.91,99.55,100.0,27.95,85.81,1.89,173.96,26495.54,3195.15,production,OP
7747,NO 15/9-F-14 H,265.8,99.55,100.0,27.94,87.06,1.88,175.4,26554.73,3194.1,production,OP
7748,NO 15/9-F-14 H,265.7,99.54,100.0,27.92,86.17,1.88,172.75,26279.98,3197.19,production,OP
7749,NO 15/9-F-14 H,265.58,99.54,100.0,27.81,86.72,1.84,171.45,26038.85,3146.26,production,OP
7750,NO 15/9-F-14 H,265.42,99.54,100.0,27.76,86.24,1.82,168.92,25787.9,3127.93,production,OP
7751,NO 15/9-F-14 H,265.35,99.54,100.0,27.74,85.94,1.82,168.06,25565.08,3108.17,production,OP
7752,NO 15/9-F-14 H,265.33,99.53,100.0,27.74,86.06,1.81,166.23,25329.23,3093.37,production,OP
7753,NO 15/9-F-14 H,264.97,99.54,97.92,27.47,85.49,1.83,164.49,25186.09,3096.18,production,OP
7754,NO 15/9-F-14 H,264.85,99.54,100.0,27.35,85.98,1.8,164.4,25272.63,3086.15,production,OP
7755,NO 15/9-F-14 H,264.81,99.53,100.0,27.4,86.86,1.87,163.95,25025.82,3059.08,production,OP
7756,NO 15/9-F-14 H,264.75,99.53,100.0,27.38,87.2,1.88,162.36,24957.58,3065.18,production,OP
7757,NO 15/9-F-14 H,264.85,99.53,100.0,27.46,86.48,1.82,158.71,24815.95,3002.45,production,OP
7758,NO 15/9-F-14 H,264.7,99.53,97.92,27.26,84.66,1.79,158.77,24475.26,3007.79,production,OP
7759,NO 15/9-F-14 H,264.67,99.53,100.0,27.24,84.57,1.75,159.12,24611.04,3008.7,production,OP
7760,NO 15/9-F-14 H,264.66,99.53,100.0,27.24,84.74,1.73,159.04,24539.49,2988.94,production,OP
7761,NO 15/9-F-14 H,264.63,99.53,100.0,27.26,85.74,1.75,157.78,24402.43,2991.11,production,OP
7762,NO 15/9-F-14 H,264.62,99.53,100.0,27.31,86.62,1.8,157.2,24192.67,2980.12,production,OP
7763,NO 15/9-F-14 H,264.81,99.53,100.0,27.4,83.33,1.73,153.88,23889.12,2949.44,production,OP
7764,NO 15/9-F-14 H,271.91,99.39,71.02,37.11,70.66,1.76,96.03,14848.19,1919.42,production,OP
7765,NO 15/9-F-14 H,269.27,99.44,68.28,32.15,76.47,4.37,104.68,16982.97,2470.15,production,OP
7766,NO 15/9-F-14 H,264.53,99.53,100.0,27.33,84.25,1.75,155.56,25128.01,3224.39,production,OP
7767,NO 15/9-F-14 H,265.19,99.55,100.0,27.52,84.17,1.8,153.43,24977.98,3470.8,production,OP
7768,NO 15/9-F-14 H,265.56,99.58,100.0,27.5,83.74,1.87,154.18,24949.37,3227.0,production,OP
7769,NO 15/9-F-14 H,266.05,99.59,100.0,27.81,86.67,1.95,155.28,24855.82,3280.51,production,OP
7770,NO 15/9-F-14 H,266.33,99.59,100.0,27.87,85.85,1.97,155.81,24953.98,3283.17,production,OP
7771,NO 15/9-F-14 H,266.56,99.6,100.0,27.94,85.7,1.98,156.29,25059.65,3309.67,production,OP
7772,NO 15/9-F-14 H,266.94,99.61,100.0,28.15,86.68,2.01,157.86,25218.3,3326.32,production,OP
7773,NO 15/9-F-14 H,267.21,99.62,100.0,28.36,88.27,2.13,158.65,25290.17,3394.47,production,OP
7774,NO 15/9-F-14 H,268.93,99.59,85.21,29.74,88.02,3.26,132.99,21208.2,3115.61,production,OP
7775,NO 15/9-F-14 H,267.07,99.6,100.0,28.54,88.04,2.1,160.15,24701.74,3476.98,production,OP
7776,NO 15/9-F-14 H,266.63,99.59,100.0,28.23,87.92,2.1,160.07,24923.18,3658.21,production,OP
7777,NO 15/9-F-14 H,266.32,99.59,100.0,28.04,88.14,2.12,159.17,24704.97,3486.62,production,OP
7778,NO 15/9-F-14 H,266.09,99.59,100.0,27.9,88.44,2.11,157.52,24443.73,3372.08,production,OP
7779,NO 15/9-F-14 H,266.07,99.58,100.0,27.91,88.0,2.04,156.34,24340.25,3497.91,production,OP
7780,NO 15/9-F-14 H,266.22,99.57,100.0,28.14,88.24,2.04,151.67,23541.01,3517.22,production,OP
7781,NO 15/9-F-14 H,268.71,99.54,70.71,29.85,87.81,3.09,110.37,17902.89,2766.79,production,OP
7782,NO 15/9-F-14 H,267.7,99.54,93.68,29.48,87.16,1.73,141.28,21943.41,3346.26,production,OP
7783,NO 15/9-F-14 H,267.1,99.55,100.0,28.87,85.49,1.57,149.94,23637.22,3012.48,production,OP
7784,NO 15/9-F-14 H,266.29,99.57,100.0,28.22,86.48,1.7,154.65,24044.1,3106.77,production,OP
7785,NO 15/9-F-14 H,265.57,99.58,100.0,27.55,87.11,1.71,156.47,24215.97,3098.97,production,OP
7786,NO 15/9-F-14 H,268.91,99.54,72.45,30.27,85.62,3.58,153.24,20360.92,2648.3,production,OP
7787,NO 15/9-F-14 H,268.82,99.51,80.35,30.35,84.4,3.47,138.82,22037.09,2831.31,production,OP
7788,NO 15/9-F-14 H,265.31,99.55,100.0,27.56,88.24,1.69,159.12,24555.34,3106.7,production,OP
7789,NO 15/9-F-14 H,265.37,99.55,100.0,27.48,86.43,1.63,151.83,23738.93,3085.85,production,OP
7790,NO 15/9-F-14 H,265.34,99.56,100.0,27.43,85.17,1.58,152.55,23702.58,3083.14,production,OP
7791,NO 15/9-F-14 H,265.35,99.55,100.0,27.46,85.35,1.58,151.74,23548.82,3068.34,production,OP
7792,NO 15/9-F-14 H,265.32,99.55,100.0,27.49,88.09,1.64,149.53,23227.29,3032.72,production,OP
7793,NO 15/9-F-14 H,265.35,99.55,100.0,27.45,86.02,1.56,148.07,23135.46,3035.09,production,OP
7794,NO 15/9-F-14 H,265.4,99.54,100.0,27.52,85.83,1.56,148.14,23002.03,3016.28,production,OP
7795,NO 15/9-F-14 H,265.45,99.54,100.0,27.61,87.58,1.59,145.61,22835.6,2978.86,production,OP
7796,NO 15/9-F-14 H,269.15,99.5,80.93,30.68,86.38,4.53,123.99,19531.13,2614.91,production,OP
7797,NO 15/9-F-14 H,265.97,99.53,88.06,28.02,86.47,1.99,143.41,22613.56,2984.92,production,OP
7798,NO 15/9-F-14 H,265.23,99.54,100.0,27.46,86.76,1.59,146.6,22719.97,3029.48,production,OP
7799,NO 15/9-F-14 H,265.39,99.54,100.0,27.5,85.48,1.53,143.3,22728.81,3006.18,production,OP
7800,NO 15/9-F-14 H,265.55,99.55,100.0,27.71,86.95,1.57,143.01,22720.85,2985.33,production,OP
7801,NO 15/9-F-14 H,265.73,99.54,100.0,27.88,87.57,1.57,143.71,22949.73,3004.35,production,OP
7802,NO 15/9-F-14 H,266.09,99.54,100.0,28.24,88.37,1.59,141.92,22009.95,2951.97,production,OP
7803,NO 15/9-F-14 H,266.7,99.52,100.0,28.77,87.99,1.56,143.84,22398.72,2893.9,production,OP
7804,NO 15/9-F-14 H,266.74,99.52,100.0,28.81,87.11,1.54,135.93,21069.69,2904.42,production,OP
7805,NO 15/9-F-14 H,266.79,99.52,100.0,28.9,88.07,1.55,131.98,20527.65,2899.81,production,OP
7806,NO 15/9-F-14 H,266.97,99.52,100.0,29.07,87.92,1.55,134.47,21085.83,2839.66,production,OP
7807,NO 15/9-F-14 H,266.9,99.52,100.0,29.0,87.97,1.57,134.02,20916.36,2829.45,production,OP
7808,NO 15/9-F-14 H,266.89,99.51,100.0,28.87,86.03,1.49,132.57,20786.49,2818.56,production,OP
7809,NO 15/9-F-14 H,266.99,99.51,100.0,28.96,86.15,1.47,132.18,20619.41,2788.25,production,OP
7810,NO 15/9-F-14 H,267.0,99.5,100.0,29.07,87.77,1.55,129.78,20406.18,2774.16,production,OP
7811,NO 15/9-F-14 H,266.76,99.5,100.0,28.75,86.0,1.47,125.46,19728.51,2828.69,production,OP
7812,NO 15/9-F-14 H,266.68,99.51,100.0,28.63,86.48,1.52,129.68,20150.4,2881.94,production,OP
7813,NO 15/9-F-14 H,267.03,99.53,100.0,28.72,86.87,1.58,123.46,19625.27,2902.28,production,OP
7814,NO 15/9-F-14 H,266.76,99.55,100.0,28.35,88.03,1.68,125.82,20186.73,2988.26,production,OP
7815,NO 15/9-F-14 H,267.14,99.57,100.0,28.48,87.88,1.73,125.71,20106.08,3017.27,production,OP
7816,NO 15/9-F-14 H,267.47,99.58,100.0,28.61,88.17,1.79,125.29,19949.11,3066.1,production,OP
7817,NO 15/9-F-14 H,268.15,99.59,100.0,29.05,88.37,1.81,127.94,20265.22,3128.27,production,OP
7818,NO 15/9-F-14 H,267.22,99.62,100.0,28.14,88.86,1.97,139.07,22471.11,3226.23,production,OP
7819,NO 15/9-F-14 H,267.77,99.62,100.0,28.36,88.92,2.01,138.2,22382.55,3233.13,production,OP
7820,NO 15/9-F-14 H,268.22,99.63,100.0,28.62,89.06,2.05,139.83,22436.45,3242.16,production,OP
7821,NO 15/9-F-14 H,268.42,99.64,100.0,28.59,87.81,1.98,138.78,22299.88,3487.94,production,OP
7822,NO 15/9-F-14 H,268.25,99.64,100.0,28.58,86.18,1.9,140.97,22203.35,3339.96,production,OP
7823,NO 15/9-F-14 H,268.08,99.63,100.0,28.64,88.84,1.97,138.93,21922.63,3333.07,production,OP
7824,NO 15/9-F-14 H,267.94,99.63,100.0,28.59,88.97,1.96,137.47,21836.38,3316.57,production,OP
7825,NO 15/9-F-14 H,267.81,99.63,100.0,28.48,88.23,1.9,136.45,21640.65,3288.94,production,OP
7826,NO 15/9-F-14 H,267.65,99.63,100.0,28.42,88.83,1.94,134.55,21418.91,3294.06,production,OP
7827,NO 15/9-F-14 H,267.57,99.63,100.0,28.4,88.71,1.93,134.34,21301.46,3286.86,production,OP
7828,NO 15/9-F-14 H,267.51,99.63,100.0,28.39,88.8,1.93,132.94,21157.04,3264.44,production,OP
7829,NO 15/9-F-14 H,267.52,99.63,100.0,28.35,88.03,1.84,131.43,21006.34,3241.29,production,OP
7830,NO 15/9-F-14 H,267.5,99.63,100.0,28.32,87.92,1.78,129.73,20772.77,3222.79,production,OP
7831,NO 15/9-F-14 H,267.47,99.63,100.0,28.29,87.85,1.79,129.67,20565.11,3210.51,production,OP
7832,NO 15/9-F-14 H,267.47,99.63,100.0,28.28,86.81,1.76,128.01,20437.46,3190.68,production,OP
7833,NO 15/9-F-14 H,270.28,99.59,60.97,30.19,84.95,4.01,78.86,12597.55,2086.84,production,OP
7834,NO 15/9-F-14 H,267.9,99.63,100.0,28.58,87.36,1.81,123.15,20011.15,3185.74,production,OP
7835,NO 15/9-F-14 H,266.96,99.63,100.0,27.8,88.6,1.92,126.68,20262.88,3254.58,production,OP
7836,NO 15/9-F-14 H,266.98,99.65,100.0,27.79,88.73,1.91,125.61,20144.33,3243.8,production,OP
7837,NO 15/9-F-14 H,266.97,99.65,100.0,27.77,88.74,1.91,127.05,20528.02,3230.29,production,OP
7838,NO 15/9-F-14 H,266.96,99.64,100.0,27.75,88.75,1.89,120.66,19397.8,3029.64,production,OP
7839,NO 15/9-F-14 H,267.13,99.64,100.0,27.89,88.69,1.85,118.92,19424.43,3203.3,production,OP
7840,NO 15/9-F-14 H,266.97,99.64,100.0,27.76,88.61,1.85,117.8,19356.7,3237.39,production,OP
7841,NO 15/9-F-14 H,267.08,99.64,100.0,27.87,88.57,1.82,118.58,19257.65,3228.33,production,OP
7842,NO 15/9-F-14 H,267.27,99.63,100.0,28.07,88.66,1.79,117.29,19166.0,3190.88,production,OP
7843,NO 15/9-F-14 H,267.21,99.63,100.0,28.04,88.78,1.8,113.59,18353.37,3166.42,production,OP
7844,NO 15/9-F-14 H,267.32,99.62,100.0,28.13,88.75,1.76,112.78,18106.6,3172.83,production,OP
7845,NO 15/9-F-14 H,267.33,99.62,100.0,28.13,87.49,1.7,113.55,18413.81,3178.21,production,OP
7846,NO 15/9-F-14 H,267.19,99.62,100.0,28.06,88.35,1.73,114.13,18607.59,3181.15,production,OP
7847,NO 15/9-F-14 H,267.39,99.62,100.0,28.16,86.37,1.61,111.92,18399.35,3137.07,production,OP
7848,NO 15/9-F-14 H,267.6,99.61,100.0,28.37,86.02,1.59,106.43,17693.97,2982.27,production,OP
7849,NO 15/9-F-14 H,267.63,99.61,100.0,28.43,86.61,1.6,109.31,18094.55,3100.02,production,OP
7850,NO 15/9-F-14 H,267.67,99.6,100.0,28.49,88.62,1.72,110.06,18031.96,3118.92,production,OP
7851,NO 15/9-F-14 H,267.69,99.6,100.0,28.47,88.62,1.72,107.52,17612.38,3121.41,production,OP
7852,NO 15/9-F-14 H,267.94,99.59,100.0,28.71,88.55,1.73,105.42,17188.97,3080.98,production,OP
7853,NO 15/9-F-14 H,268.0,99.59,100.0,28.66,86.88,1.62,103.59,16844.89,3065.33,production,OP
7854,NO 15/9-F-14 H,267.93,99.58,100.0,28.73,87.5,1.65,102.03,16799.8,3064.01,production,OP
7855,NO 15/9-F-14 H,267.8,99.58,100.0,28.56,87.55,1.63,102.69,16803.44,3060.46,production,OP
7856,NO 15/9-F-14 H,267.49,99.58,100.0,28.31,88.15,1.66,102.82,16703.24,3244.61,production,OP
7857,NO 15/9-F-14 H,267.32,99.58,100.0,28.12,87.67,1.64,102.44,16780.89,3108.26,production,OP
7858,NO 15/9-F-14 H,275.79,99.5,65.91,35.33,82.96,8.75,76.6,12888.86,2426.4,production,OP
7859,NO 15/9-F-14 H,269.38,99.55,76.54,29.97,87.77,3.9,94.06,15158.2,2972.23,production,OP
7860,NO 15/9-F-14 H,266.61,99.59,100.0,27.66,88.59,1.8,118.84,19607.4,3282.46,production,OP
7861,NO 15/9-F-14 H,266.66,99.59,100.0,27.51,87.49,1.67,115.85,19096.41,3246.69,production,OP
7862,NO 15/9-F-14 H,266.6,99.6,100.0,27.52,87.48,1.69,115.19,18799.03,3212.89,production,OP
7863,NO 15/9-F-14 H,266.56,99.59,100.0,27.55,87.99,1.71,112.58,18754.17,3203.7,production,OP
7864,NO 15/9-F-14 H,266.52,99.59,100.0,27.54,88.11,1.7,109.13,18147.3,3195.0,production,OP
7865,NO 15/9-F-14 H,266.47,99.59,100.0,27.54,88.03,1.7,108.94,18046.97,3167.13,production,OP
7866,NO 15/9-F-14 H,266.42,99.6,100.0,27.56,88.57,1.71,109.65,17906.05,3165.48,production,OP
7867,NO 15/9-F-14 H,266.37,99.6,100.0,27.55,88.32,1.69,106.58,17732.87,3158.98,production,OP
7868,NO 15/9-F-14 H,266.34,99.61,100.0,27.54,88.41,1.69,112.71,21902.22,3259.33,production,OP
7869,NO 15/9-F-14 H,265.89,99.62,100.0,27.19,87.72,1.7,116.79,21844.79,3284.31,production,OP
7870,NO 15/9-F-14 H,266.84,99.62,94.13,28.08,87.19,2.37,98.36,17562.02,3331.3,production,OP
7871,NO 15/9-F-14 H,268.53,99.6,78.29,29.73,87.92,3.93,112.19,18437.93,3025.78,production,OP
7872,NO 15/9-F-14 H,266.05,99.62,100.0,27.52,88.27,1.71,115.51,19842.04,3187.32,production,OP
7873,NO 15/9-F-14 H,266.02,99.63,100.0,27.52,88.34,1.71,111.87,17549.88,3173.77,production,OP
7874,NO 15/9-F-14 H,272.79,99.55,63.74,33.2,83.99,7.46,77.77,11703.47,2400.14,production,OP
7875,NO 15/9-F-14 H,265.75,99.64,100.0,27.55,87.94,1.74,110.55,17782.0,3284.21,production,OP
7876,NO 15/9-F-14 H,267.77,99.62,70.72,29.24,88.13,3.42,99.04,15991.93,3051.28,production,OP
7877,NO 15/9-F-14 H,269.73,99.6,46.49,30.89,87.77,4.98,96.43,15474.1,3037.19,production,OP
7878,NO 15/9-F-14 H,270.5,99.6,43.14,31.53,87.83,5.75,93.76,15009.64,2864.74,production,OP
7879,NO 15/9-F-14 H,270.54,99.6,43.04,31.55,88.13,5.72,92.3,14879.97,2814.12,production,OP
7880,NO 15/9-F-14 H,270.48,99.6,43.13,31.37,87.84,5.59,93.42,14692.89,2788.75,production,OP
7881,NO 15/9-F-14 H,270.53,99.61,43.16,31.38,87.43,5.6,100.39,15863.53,2941.33,production,OP
7882,NO 15/9-F-14 H,270.58,99.62,43.2,31.41,88.04,5.73,100.33,15808.49,2917.75,production,OP
7883,NO 15/9-F-14 H,270.69,99.62,43.15,31.39,86.81,5.61,97.69,15756.73,2886.76,production,OP
7884,NO 15/9-F-14 H,270.91,99.63,43.06,31.56,86.24,5.54,101.32,16340.09,2895.34,production,OP
7885,NO 15/9-F-14 H,271.09,99.63,42.97,31.78,87.26,5.55,111.05,17787.13,2917.56,production,OP
7886,NO 15/9-F-14 H,270.84,99.65,43.08,31.46,86.61,5.53,110.1,17547.9,2933.41,production,OP
7887,NO 15/9-F-14 H,270.7,99.66,43.07,31.32,86.1,5.54,110.78,17489.5,2946.91,production,OP
7888,NO 15/9-F-14 H,270.69,99.66,43.04,31.31,86.73,5.54,111.23,17468.21,2926.54,production,OP
7889,NO 15/9-F-14 H,270.68,99.67,42.96,31.39,88.01,5.59,110.71,17535.68,2920.69,production,OP
7890,NO 15/9-F-14 H,270.68,99.68,43.14,31.31,85.77,5.49,110.4,17405.18,2910.37,production,OP
7891,NO 15/9-F-14 H,270.63,99.69,43.09,31.26,86.21,5.5,108.96,17226.41,2930.57,production,OP
7892,NO 15/9-F-14 H,270.63,99.7,43.02,31.35,88.17,5.57,107.66,17029.67,3883.25,production,OP
7893,NO 15/9-F-14 H,270.71,99.71,43.29,31.45,88.48,5.66,107.36,17023.43,2860.2,production,OP
7894,NO 15/9-F-14 H,270.75,99.72,43.26,31.51,88.6,5.71,106.46,16917.58,2859.72,production,OP
7895,NO 15/9-F-14 H,270.79,99.73,43.19,31.54,88.19,5.74,105.69,16786.98,2860.3,production,OP
7896,NO 15/9-F-14 H,270.79,99.75,43.16,31.53,87.93,5.75,104.75,16664.88,2845.05,production,OP
7897,NO 15/9-F-14 H,274.24,99.73,30.14,34.02,83.0,8.17,71.02,11456.18,1943.51,production,OP
7898,NO 15/9-F-14 H,270.14,99.79,47.38,30.67,88.27,4.85,106.52,12281.25,2908.18,production,OP
7899,NO 15/9-F-14 H,270.75,99.78,43.2,31.52,88.4,5.72,103.84,16629.88,2832.53,production,OP
7900,NO 15/9-F-14 H,270.75,99.8,43.13,31.46,88.02,5.66,103.26,16593.06,2820.25,production,OP
7901,NO 15/9-F-14 H,270.67,99.82,43.24,31.43,87.99,5.64,102.32,16485.58,2811.24,production,OP
7902,NO 15/9-F-14 H,270.77,99.83,43.1,31.5,87.67,5.7,102.15,16243.09,2806.22,production,OP
7903,NO 15/9-F-14 H,270.64,99.83,43.13,31.38,87.1,5.6,100.7,15979.29,2840.15,production,OP
7904,NO 15/9-F-14 H,270.55,99.83,43.02,31.41,88.26,5.6,101.14,16108.07,2891.32,production,OP
7905,NO 15/9-F-14 H,270.51,99.84,43.08,31.41,88.63,5.62,101.57,16190.44,2897.94,production,OP
7906,NO 15/9-F-14 H,270.62,99.85,43.29,31.48,88.36,5.7,102.31,16300.54,2893.01,production,OP
7907,NO 15/9-F-14 H,270.6,99.86,43.19,31.49,88.6,5.7,102.71,16301.58,2877.82,production,OP
7908,NO 15/9-F-14 H,270.57,99.87,43.17,31.49,88.79,5.69,102.73,16309.03,2881.48,production,OP
7909,NO 15/9-F-14 H,270.5,99.88,43.19,31.44,88.79,5.65,101.76,16199.04,2877.57,production,OP
7910,NO 15/9-F-14 H,270.57,99.89,43.27,31.49,88.69,5.7,102.13,16268.23,2897.44,production,OP
7911,NO 15/9-F-14 H,270.6,99.9,43.16,31.5,88.08,5.73,101.12,16205.62,2901.88,production,OP
7912,NO 15/9-F-14 H,270.61,99.91,43.1,31.55,88.83,5.75,100.78,15984.09,2882.54,production,OP
7913,NO 15/9-F-14 H,270.52,99.92,43.16,31.47,88.63,5.69,102.74,16342.69,2875.8,production,OP
7914,NO 15/9-F-14 H,270.46,99.93,43.15,31.42,88.54,5.64,102.65,16128.54,2859.57,production,OP
7915,NO 15/9-F-14 H,270.42,99.94,43.12,31.38,88.57,5.6,101.83,16245.66,2882.58,production,OP
7916,NO 15/9-F-14 H,270.38,99.95,43.01,31.39,88.93,5.6,97.14,15591.82,2839.02,production,OP
7917,NO 15/9-F-14 H,270.32,99.96,43.04,31.34,88.76,5.55,102.59,16857.01,2885.87,production,OP
