DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
18-Mar-15,NO 15/9-F-14 H,265.280,99.649,234.432,100.00000,30.848,88.548,2.211,264,"38,355","3,454"
19-Mar-15,NO 15/9-F-14 H,265.242,99.649,234.431,100.00000,30.811,88.201,2.234,264,"38,693","3,463"
20-Mar-15,NO 15/9-F-14 H,265.218,99.640,234.451,100.00000,30.767,88.099,2.176,271,"39,567","3,750"
21-Mar-15,NO 15/9-F-14 H,265.192,99.638,234.438,100.00000,30.754,88.395,2.174,274,"39,882","3,525"
22-Mar-15,NO 15/9-F-14 H,265.240,99.637,234.485,100.00000,30.755,86.348,2.106,258,"39,059","3,476"
23-Mar-15,NO 15/9-F-14 H,265.140,99.641,234.417,99.99409,30.723,87.489,2.156,230,"35,767","3,197"
24-Mar-15,NO 15/9-F-14 H,265.875,99.642,234.431,79.22343,31.444,88.508,2.868,195,"30,083","2,999"
25-Mar-15,NO 15/9-F-14 H,265.985,99.652,234.418,81.28986,31.567,88.216,2.825,250,"37,832","3,438"
26-Mar-15,NO 15/9-F-14 H,266.732,99.648,234.597,100.00000,32.134,86.096,2.104,270,"39,629","3,566"
27-Mar-15,NO 15/9-F-14 H,265.556,99.661,234.457,100.00000,31.099,88.563,2.304,274,"39,429","3,494"
28-Mar-15,NO 15/9-F-14 H,265.454,99.659,234.640,100.00000,30.814,86.812,2.194,261,"34,984","3,476"
29-Mar-15,NO 15/9-F-14 H,265.451,99.658,234.569,97.82609,30.881,88.545,2.240,250,"35,983","3,311"
30-Mar-15,NO 15/9-F-14 H,265.694,99.646,234.629,97.91667,31.065,88.203,2.199,258,"37,200","3,495"
31-Mar-15,NO 15/9-F-14 H,265.436,99.647,234.616,100.00000,30.821,87.967,2.170,262,"37,167","3,462"
01-Apr-15,NO 15/9-F-14 H,265.444,99.635,234.652,100.00000,30.792,88.015,2.195,251,"36,784","3,426"
02-Apr-15,NO 15/9-F-14 H,265.512,99.629,234.753,100.00000,30.760,88.256,2.205,256,"37,323","3,426"
03-Apr-15,NO 15/9-F-14 H,265.563,99.627,234.772,100.00000,30.791,88.514,2.175,254,"36,480","3,405"
04-Apr-15,NO 15/9-F-14 H,265.495,99.620,234.782,100.00000,30.713,88.424,2.155,253,"36,857","3,398"
05-Apr-15,NO 15/9-F-14 H,265.446,99.619,234.770,100.00000,30.676,88.340,2.135,252,"36,772","3,373"
06-Apr-15,NO 15/9-F-14 H,265.324,99.618,234.661,100.00000,30.663,88.052,2.139,252,"36,654","3,419"
07-Apr-15,NO 15/9-F-14 H,265.097,99.496,234.516,100.00000,30.581,88.265,2.063,250,"36,392","3,176"
08-Apr-15,NO 15/9-F-14 H,265.079,99.599,234.546,100.00000,30.533,88.151,2.013,252,"36,481","3,187"
09-Apr-15,NO 15/9-F-14 H,265.088,99.599,234.613,100.00000,30.475,87.264,1.963,251,"36,395","3,177"
10-Apr-15,NO 15/9-F-14 H,265.066,99.599,234.612,100.00000,30.454,87.104,1.920,248,"36,319","3,190"
11-Apr-15,NO 15/9-F-14 H,265.053,99.599,234.607,100.00000,30.446,86.843,1.913,249,"36,177","3,176"
12-Apr-15,NO 15/9-F-14 H,265.086,99.599,234.585,100.00000,30.501,86.635,1.966,250,"36,522","3,174"
13-Apr-15,NO 15/9-F-14 H,265.543,99.614,234.991,100.00000,30.552,87.868,1.996,249,"37,369","3,218"
14-Apr-15,NO 15/9-F-14 H,265.971,99.636,235.300,100.00000,30.671,87.430,2.110,250,"37,532","3,334"
15-Apr-15,NO 15/9-F-14 H,266.361,99.655,235.577,97.91667,30.784,88.702,2.211,250,"37,040","3,375"
16-Apr-15,NO 15/9-F-14 H,266.540,99.667,235.692,100.00000,30.848,88.763,2.237,252,"37,473","3,460"
17-Apr-15,NO 15/9-F-14 H,266.760,99.674,235.848,97.91667,30.912,88.944,2.305,255,"37,880","3,484"
18-Apr-15,NO 15/9-F-14 H,267.134,99.688,236.166,97.91667,30.968,88.920,2.351,252,"37,572","3,550"
19-Apr-15,NO 15/9-F-14 H,267.191,99.697,236.206,97.91667,30.984,88.991,2.385,255,"36,786","3,585"
20-Apr-15,NO 15/9-F-14 H,267.032,99.690,236.050,100.00000,30.982,89.007,2.367,256,"37,127","3,593"
21-Apr-15,NO 15/9-F-14 H,266.937,99.688,235.970,100.00000,30.967,88.975,2.340,258,"37,945","3,413"
22-Apr-15,NO 15/9-F-14 H,266.836,99.682,235.904,100.00000,30.931,88.956,2.312,258,"37,734","3,489"
23-Apr-15,NO 15/9-F-14 H,266.739,99.680,235.857,100.00000,30.882,88.872,2.285,269,"38,970","3,451"
24-Apr-15,NO 15/9-F-14 H,266.621,99.680,235.808,100.00000,30.814,88.842,2.251,268,"38,811","3,443"
25-Apr-15,NO 15/9-F-14 H,266.575,99.680,235.768,100.00000,30.806,88.614,2.230,266,"38,446","3,483"
26-Apr-15,NO 15/9-F-14 H,266.536,99.674,235.753,100.00000,30.783,88.686,2.224,265,"38,336","3,425"
27-Apr-15,NO 15/9-F-14 H,266.511,99.668,235.771,100.00000,30.740,88.504,2.180,267,"38,421","3,438"
28-Apr-15,NO 15/9-F-14 H,266.482,99.663,235.819,100.00000,30.663,87.848,2.120,266,"38,222","3,407"
29-Apr-15,NO 15/9-F-14 H,266.478,99.659,235.787,100.00000,30.691,88.012,2.119,266,"38,133","3,335"
30-Apr-15,NO 15/9-F-14 H,266.590,99.653,235.734,100.00000,30.856,88.580,2.138,267,"38,284","3,294"
01-May-15,NO 15/9-F-14 H,266.430,99.649,235.697,100.00000,30.733,88.669,2.136,267,"38,060","3,291"
02-May-15,NO 15/9-F-14 H,266.389,99.641,235.695,100.00000,30.694,88.633,2.120,265,"37,707","3,279"
03-May-15,NO 15/9-F-14 H,266.317,99.638,235.740,100.00000,30.577,87.484,2.036,261,"37,647","3,269"
04-May-15,NO 15/9-F-14 H,266.288,99.631,235.734,100.00000,30.555,87.349,2.004,256,"37,262","3,293"
05-May-15,NO 15/9-F-14 H,266.279,99.626,235.721,100.00000,30.558,87.383,1.992,256,"37,458","3,285"
06-May-15,NO 15/9-F-14 H,266.274,99.618,235.774,100.00000,30.500,87.062,1.926,251,"36,700","3,285"
07-May-15,NO 15/9-F-14 H,266.239,99.616,235.656,100.00000,30.584,88.151,2.000,252,"36,547","3,273"
08-May-15,NO 15/9-F-14 H,266.229,99.609,235.655,100.00000,30.573,88.192,2.000,249,"37,110","3,270"
09-May-15,NO 15/9-F-14 H,266.206,99.607,235.693,100.00000,30.512,87.476,1.960,250,"36,304","3,278"
10-May-15,NO 15/9-F-14 H,266.193,99.600,235.689,100.00000,30.503,87.781,1.953,250,"36,397","3,270"
11-May-15,NO 15/9-F-14 H,266.157,99.598,235.709,100.00000,30.449,86.988,1.895,250,"36,359","3,256"
12-May-15,NO 15/9-F-14 H,266.140,99.589,235.698,100.00000,30.442,86.387,1.873,249,"36,249","3,251"
13-May-15,NO 15/9-F-14 H,266.434,99.583,235.669,100.00000,30.765,88.062,1.924,247,"35,873","3,230"
14-May-15,NO 15/9-F-14 H,266.665,99.576,235.627,100.00000,31.038,88.332,1.975,219,"31,744","3,242"
15-May-15,NO 15/9-F-14 H,266.656,99.570,235.618,100.00000,31.038,88.086,1.932,219,"31,669","3,230"
16-May-15,NO 15/9-F-14 H,266.654,99.570,235.623,100.00000,31.031,87.993,1.910,220,"31,763","3,226"
17-May-15,NO 15/9-F-14 H,266.663,99.566,235.633,100.00000,31.030,88.051,1.909,220,"31,791","3,221"
18-May-15,NO 15/9-F-14 H,266.646,99.559,235.747,100.00000,30.899,87.234,1.823,218,"31,784","3,217"
19-May-15,NO 15/9-F-14 H,266.601,99.558,235.592,100.00000,31.009,87.621,1.873,219,"31,728","3,210"
20-May-15,NO 15/9-F-14 H,266.574,99.554,235.557,100.00000,31.017,88.467,1.898,219,"31,640","3,203"
21-May-15,NO 15/9-F-14 H,266.550,99.550,235.587,100.00000,30.963,87.483,1.867,216,"31,601","3,245"
22-May-15,NO 15/9-F-14 H,266.320,99.552,235.514,100.00000,30.806,87.725,1.897,213,"31,157","3,554"
23-May-15,NO 15/9-F-14 H,265.901,99.551,235.455,100.00000,30.446,88.217,1.901,202,"30,666","3,230"
24-May-15,NO 15/9-F-14 H,266.180,99.543,235.497,100.00000,30.683,87.653,1.839,216,"31,778","3,639"
25-May-15,NO 15/9-F-14 H,265.816,99.543,235.357,100.00000,30.458,88.271,1.884,204,"30,027","3,391"
26-May-15,NO 15/9-F-14 H,265.736,99.540,235.327,100.00000,30.410,88.286,1.885,211,"30,954","3,350"
27-May-15,NO 15/9-F-14 H,265.655,99.537,235.325,97.91667,30.330,87.854,1.841,206,"30,106","3,334"
28-May-15,NO 15/9-F-14 H,265.601,99.529,235.277,97.91667,30.323,87.692,1.836,210,"30,888","3,695"
29-May-15,NO 15/9-F-14 H,265.556,99.528,235.234,100.00000,30.322,87.430,1.828,213,"31,325","3,496"
30-May-15,NO 15/9-F-14 H,265.527,99.523,235.184,100.00000,30.343,88.240,1.858,211,"31,172","3,626"
31-May-15,NO 15/9-F-14 H,265.500,99.519,235.246,97.91667,30.253,87.285,1.779,210,"31,042","3,288"
01-Jun-15,NO 15/9-F-14 H,265.502,99.519,235.247,100.00000,30.255,86.692,1.785,212,"31,605","3,575"
02-Jun-15,NO 15/9-F-14 H,265.522,99.516,235.280,100.00000,30.241,85.902,1.725,212,"31,656","3,576"
03-Jun-15,NO 15/9-F-14 H,265.472,99.509,235.181,100.00000,30.291,88.101,1.814,210,"31,240","3,522"
04-Jun-15,NO 15/9-F-14 H,265.448,99.508,235.176,100.00000,30.272,87.948,1.814,210,"31,051","3,407"
05-Jun-15,NO 15/9-F-14 H,265.445,99.508,235.279,100.00000,30.167,85.889,1.743,210,"30,588","3,275"
06-Jun-15,NO 15/9-F-14 H,265.492,99.506,235.306,100.00000,30.186,86.121,1.723,209,"30,499","3,277"
07-Jun-15,NO 15/9-F-14 H,268.385,99.472,236.121,74.92783,32.264,86.136,3.487,158,"23,690","2,934"
08-Jun-15,NO 15/9-F-14 H,265.590,99.496,235.182,98.83031,30.408,87.988,1.893,208,"30,190","3,289"
09-Jun-15,NO 15/9-F-14 H,265.699,99.490,235.309,100.00000,30.389,88.255,1.862,209,"30,361","3,241"
10-Jun-15,NO 15/9-F-14 H,265.727,99.498,235.367,100.00000,30.360,88.117,1.854,207,"30,120","3,171"
11-Jun-15,NO 15/9-F-14 H,265.742,99.499,235.387,100.00000,30.356,88.072,1.786,205,"29,900","3,447"
12-Jun-15,NO 15/9-F-14 H,265.770,99.494,235.429,100.00000,30.341,87.958,1.815,206,"30,045","3,177"
13-Jun-15,NO 15/9-F-14 H,265.642,99.484,235.272,100.00000,30.370,88.372,1.844,203,"29,322","3,152"
14-Jun-15,NO 15/9-F-14 H,265.588,99.478,235.269,100.00000,30.319,87.961,1.803,200,"29,051","3,312"
15-Jun-15,NO 15/9-F-14 H,265.563,99.478,235.231,100.00000,30.332,88.040,1.812,200,"29,020","3,229"
16-Jun-15,NO 15/9-F-14 H,265.541,99.471,235.249,100.00000,30.292,87.906,1.785,198,"28,720","3,276"
17-Jun-15,NO 15/9-F-14 H,265.501,99.469,235.209,100.00000,30.292,87.516,1.765,197,"28,851","3,293"
18-Jun-15,NO 15/9-F-14 H,265.884,99.463,235.267,100.00000,30.617,87.909,1.756,197,"28,681","3,230"
19-Jun-15,NO 15/9-F-14 H,266.289,99.473,235.489,100.00000,30.800,88.063,1.812,194,"28,807","3,147"
20-Jun-15,NO 15/9-F-14 H,266.153,99.496,235.704,100.00000,30.449,88.556,1.890,200,"29,527","3,244"
21-Jun-15,NO 15/9-F-14 H,266.455,99.512,236.026,100.00000,30.429,87.420,1.893,198,"29,476","3,315"
22-Jun-15,NO 15/9-F-14 H,266.717,99.524,236.145,100.00000,30.573,88.504,1.984,202,"29,887","3,359"
23-Jun-15,NO 15/9-F-14 H,267.008,99.537,236.365,100.00000,30.643,88.557,2.049,200,"29,531","3,402"
24-Jun-15,NO 15/9-F-14 H,267.257,99.545,236.559,100.00000,30.698,88.711,2.092,200,"29,484","3,439"
25-Jun-15,NO 15/9-F-14 H,267.513,99.553,236.734,100.00000,30.779,88.991,2.157,200,"29,406","3,513"
26-Jun-15,NO 15/9-F-14 H,267.744,99.564,237.024,100.00000,30.720,87.331,2.114,196,"28,608","3,500"
27-Jun-15,NO 15/9-F-14 H,268.113,99.569,237.115,100.00000,30.998,88.874,2.192,198,"28,936","3,549"
28-Jun-15,NO 15/9-F-14 H,267.749,99.566,237.002,100.00000,30.747,88.193,2.136,210,"30,633","3,638"
29-Jun-15,NO 15/9-F-14 H,267.861,99.554,236.828,100.00000,31.033,88.960,2.151,209,"30,059","3,490"
30-Jun-15,NO 15/9-F-14 H,267.500,99.554,236.782,100.00000,30.718,88.209,2.098,211,"30,111","3,388"
01-Jul-15,NO 15/9-F-14 H,267.346,99.552,236.768,100.00000,30.578,86.957,2.034,195,"28,874","3,608"
02-Jul-15,NO 15/9-F-14 H,267.277,99.556,236.724,100.00000,30.553,86.891,2.008,239,"35,233","3,358"
03-Jul-15,NO 15/9-F-14 H,267.157,99.549,236.478,100.00000,30.679,88.699,2.039,238,"35,008","3,358"
04-Jul-15,NO 15/9-F-14 H,267.005,99.544,236.405,100.00000,30.600,88.554,2.012,234,"34,379","3,309"
05-Jul-15,NO 15/9-F-14 H,266.963,99.540,236.418,100.00000,30.545,88.416,1.960,232,"34,232","3,210"
06-Jul-15,NO 15/9-F-14 H,266.952,99.540,236.365,100.00000,30.588,88.814,1.989,230,"33,896","3,210"
07-Jul-15,NO 15/9-F-14 H,266.918,99.540,236.414,100.00000,30.504,88.447,1.927,229,"33,579","3,293"
08-Jul-15,NO 15/9-F-14 H,266.913,99.540,236.393,100.00000,30.520,88.479,1.928,226,"33,361","3,072"
09-Jul-15,NO 15/9-F-14 H,266.902,99.537,236.407,100.00000,30.495,88.083,1.927,225,"32,997","2,959"
10-Jul-15,NO 15/9-F-14 H,266.886,99.532,236.405,97.91667,30.481,88.163,1.923,218,"31,908","2,934"
11-Jul-15,NO 15/9-F-14 H,266.867,99.529,236.454,97.91667,30.413,87.685,1.866,214,"31,739","2,896"
12-Jul-15,NO 15/9-F-14 H,266.855,99.529,236.426,100.00000,30.429,88.126,1.861,218,"32,053","2,914"
13-Jul-15,NO 15/9-F-14 H,266.823,99.529,236.357,100.00000,30.466,88.817,1.919,230,"33,921","3,030"
14-Jul-15,NO 15/9-F-14 H,266.827,99.529,236.366,100.00000,30.461,88.843,1.899,226,"33,376","2,997"
15-Jul-15,NO 15/9-F-14 H,266.831,99.529,236.352,100.00000,30.479,88.778,1.916,223,"33,000","2,939"
16-Jul-15,NO 15/9-F-14 H,266.816,99.529,236.347,100.00000,30.469,88.857,1.906,221,"32,596","2,928"
17-Jul-15,NO 15/9-F-14 H,266.792,99.528,236.412,100.00000,30.380,87.271,1.848,219,"32,368","2,926"
18-Jul-15,NO 15/9-F-14 H,266.798,99.521,236.407,100.00000,30.391,86.713,1.822,219,"32,687","3,123"
19-Jul-15,NO 15/9-F-14 H,266.831,99.519,236.410,100.00000,30.421,88.253,1.863,215,"32,332","3,157"
20-Jul-15,NO 15/9-F-14 H,266.865,99.519,236.464,100.00000,30.401,88.280,1.838,214,"31,983","3,133"
21-Jul-15,NO 15/9-F-14 H,266.883,99.519,236.491,100.00000,30.392,86.928,1.838,216,"32,367","3,152"
22-Jul-15,NO 15/9-F-14 H,266.913,99.519,236.460,100.00000,30.453,88.839,1.892,218,"33,092","3,155"
23-Jul-15,NO 15/9-F-14 H,266.917,99.515,236.494,100.00000,30.423,87.983,1.866,218,"32,893","3,150"
24-Jul-15,NO 15/9-F-14 H,266.903,99.508,236.467,100.00000,30.436,88.243,1.876,215,"32,454","3,166"
25-Jul-15,NO 15/9-F-14 H,266.906,99.508,236.456,100.00000,30.450,88.749,1.887,213,"32,133","3,151"
26-Jul-15,NO 15/9-F-14 H,266.903,99.506,236.471,100.00000,30.432,88.641,1.865,211,"31,634","3,141"
27-Jul-15,NO 15/9-F-14 H,266.886,99.499,236.451,100.00000,30.435,88.763,1.870,209,"31,383","3,144"
28-Jul-15,NO 15/9-F-14 H,266.886,99.499,236.455,100.00000,30.431,88.758,1.858,205,"31,034","3,110"
29-Jul-15,NO 15/9-F-14 H,268.370,99.479,237.123,81.42267,31.246,87.196,2.643,144,"21,709","2,433"
30-Jul-15,NO 15/9-F-14 H,267.073,99.493,236.641,100.00000,30.432,88.157,1.883,205,"30,789","3,134"
31-Jul-15,NO 15/9-F-14 H,267.137,99.485,236.720,100.00000,30.416,88.274,1.881,201,"30,134","3,134"
01-Aug-15,NO 15/9-F-14 H,267.124,99.490,236.752,100.00000,30.372,87.644,1.840,200,"29,941","3,129"
02-Aug-15,NO 15/9-F-14 H,267.115,99.487,236.690,100.00000,30.425,88.202,1.879,200,"29,809","3,135"
03-Aug-15,NO 15/9-F-14 H,267.101,99.478,236.805,100.00000,30.296,85.921,1.786,198,"29,772","3,132"
04-Aug-15,NO 15/9-F-14 H,267.067,99.471,236.773,100.00000,30.295,87.116,1.812,199,"29,975","3,134"
05-Aug-15,NO 15/9-F-14 H,267.117,99.468,236.772,100.00000,30.346,87.789,1.799,200,"29,382","3,123"
06-Aug-15,NO 15/9-F-14 H,267.039,99.468,236.702,100.00000,30.337,87.652,1.822,197,"29,227","3,138"
07-Aug-15,NO 15/9-F-14 H,267.009,99.461,236.588,100.00000,30.420,88.740,1.873,194,"29,681","3,137"
08-Aug-15,NO 15/9-F-14 H,266.981,99.460,236.609,100.00000,30.372,88.293,1.848,191,"29,603","3,141"
09-Aug-15,NO 15/9-F-14 H,266.946,99.457,236.634,100.00000,30.312,87.583,1.811,192,"29,488","3,136"
10-Aug-15,NO 15/9-F-14 H,266.921,99.451,236.629,100.00000,30.292,87.676,1.786,191,"29,326","3,135"
11-Aug-15,NO 15/9-F-14 H,266.872,99.448,236.544,100.00000,30.328,87.758,1.804,188,"29,222","2,981"
12-Aug-15,NO 15/9-F-14 H,266.872,99.448,236.519,100.00000,30.353,88.477,1.830,190,"29,090","3,100"
13-Aug-15,NO 15/9-F-14 H,266.890,99.448,236.572,100.00000,30.318,88.385,1.803,189,"29,071","3,091"
14-Aug-15,NO 15/9-F-14 H,266.860,99.448,236.591,100.00000,30.269,86.736,1.757,189,"29,057","3,092"
15-Aug-15,NO 15/9-F-14 H,266.874,99.448,236.586,100.00000,30.288,86.757,1.762,189,"28,737","3,096"
16-Aug-15,NO 15/9-F-14 H,266.899,99.448,236.510,100.00000,30.389,88.692,1.853,188,"28,326","3,036"
17-Aug-15,NO 15/9-F-14 H,266.880,99.448,236.505,100.00000,30.375,88.465,1.852,186,"28,199","3,032"
18-Aug-15,NO 15/9-F-14 H,266.821,99.448,236.549,100.00000,30.273,87.611,1.774,187,"28,190","2,926"
19-Aug-15,NO 15/9-F-14 H,266.815,99.448,236.571,97.91667,30.244,85.942,1.743,185,"27,828","3,181"
20-Aug-15,NO 15/9-F-14 H,266.809,99.448,236.555,100.00000,30.254,87.334,1.751,189,"28,367","3,148"
21-Aug-15,NO 15/9-F-14 H,266.809,99.448,236.558,100.00000,30.251,87.023,1.761,187,"28,214","3,070"
22-Aug-15,NO 15/9-F-14 H,266.808,99.453,236.574,100.00000,30.234,87.118,1.732,187,"27,948","3,031"
23-Aug-15,NO 15/9-F-14 H,266.576,99.445,236.361,100.00000,30.215,87.065,1.735,183,"27,160","3,092"
24-Aug-15,NO 15/9-F-14 H,266.357,99.429,236.168,100.00000,30.189,87.968,1.692,182,"27,277","3,061"
25-Aug-15,NO 15/9-F-14 H,266.452,99.437,236.213,100.00000,30.239,87.834,1.729,182,"27,121","3,046"
26-Aug-15,NO 15/9-F-14 H,267.040,99.438,236.834,61.81982,30.206,87.087,1.947,83,"12,685","1,566"
27-Aug-15,NO 15/9-F-14 H,294.847,98.627,294.520,1.29149,0.327,18.236,0.295,0,0,0
28-Aug-15,NO 15/9-F-14 H,294.124,98.415,293.890,1.28488,0.234,14.470,0.234,0,0,0
29-Aug-15,NO 15/9-F-14 H,218.191,73.269,218.025,1.27140,0.166,14.834,0.166,0,0,0
30-Aug-15,NO 15/9-F-14 H,0.000,0.000,0.148,1.24868,0.148,14.917,0.046,0,0,0
31-Aug-15,NO 15/9-F-14 H,273.725,99.328,239.269,25.52949,34.455,76.740,4.689,28,"4,809",708
01-Sep-15,NO 15/9-F-14 H,267.210,99.504,236.742,90.28784,30.468,87.559,1.665,157,"25,271","2,901"
02-Sep-15,NO 15/9-F-14 H,266.859,99.401,236.405,100.00000,30.454,87.488,1.456,167,"25,631","3,005"
03-Sep-15,NO 15/9-F-14 H,269.275,99.415,236.812,93.20938,32.463,87.459,2.433,149,"23,607","2,802"
04-Sep-15,NO 15/9-F-14 H,271.566,99.369,237.638,78.19404,33.928,85.090,4.495,117,"18,075","2,357"
05-Sep-15,NO 15/9-F-14 H,266.971,99.414,236.690,98.93662,30.281,87.330,1.502,194,"29,379","2,983"
06-Sep-15,NO 15/9-F-14 H,267.040,99.393,236.751,100.00000,30.289,87.762,1.525,190,"28,483","2,748"
07-Sep-15,NO 15/9-F-14 H,267.024,99.389,236.724,100.00000,30.300,87.992,1.542,188,"28,214","2,877"
08-Sep-15,NO 15/9-F-14 H,266.984,99.374,236.656,100.00000,30.328,88.173,1.566,187,"28,019","2,924"
09-Sep-15,NO 15/9-F-14 H,266.945,99.360,236.614,100.00000,30.331,88.285,1.573,187,"27,950","2,931"
10-Sep-15,NO 15/9-F-14 H,266.834,99.361,236.550,100.00000,30.284,87.587,1.534,186,"27,862","2,995"
11-Sep-15,NO 15/9-F-14 H,266.700,99.368,236.467,100.00000,30.233,86.028,1.483,187,"28,136","2,994"
12-Sep-15,NO 15/9-F-14 H,266.543,99.379,236.328,100.00000,30.214,85.193,1.470,190,"28,105","2,967"
13-Sep-15,NO 15/9-F-14 H,266.431,99.389,236.175,100.00000,30.256,87.004,1.488,188,"27,812","2,970"
14-Sep-15,NO 15/9-F-14 H,266.322,99.398,236.043,100.00000,30.279,87.250,1.501,183,"27,446","2,958"
15-Sep-15,NO 15/9-F-14 H,266.249,99.407,235.980,100.00000,30.268,87.516,1.477,189,"28,069","2,945"
16-Sep-15,NO 15/9-F-14 H,266.200,99.409,235.942,100.00000,30.258,87.796,1.476,191,"28,214","2,932"
17-Sep-15,NO 15/9-F-14 H,266.182,99.409,235.844,100.00000,30.339,88.240,1.536,189,"28,136","2,955"
18-Sep-15,NO 15/9-F-14 H,266.166,99.410,235.834,100.00000,30.332,88.167,1.537,197,"28,827","2,753"
19-Sep-15,NO 15/9-F-14 H,266.226,99.409,235.820,100.00000,30.406,88.237,1.553,191,"27,920","2,701"
20-Sep-15,NO 15/9-F-14 H,266.302,99.409,235.838,100.00000,30.464,88.343,1.548,183,"27,524","2,557"
21-Sep-15,NO 15/9-F-14 H,266.174,99.409,235.915,100.00000,30.259,87.921,1.459,194,"29,224","2,650"
22-Sep-15,NO 15/9-F-14 H,257.284,94.192,221.871,58.89591,35.413,84.949,5.752,99,"15,525","1,370"
23-Sep-15,NO 15/9-F-14 H,266.435,99.402,235.637,97.54721,30.798,88.133,1.566,190,"28,706","2,789"
24-Sep-15,NO 15/9-F-14 H,266.564,99.391,235.822,100.00000,30.742,87.186,1.480,195,"29,333","2,902"
25-Sep-15,NO 15/9-F-14 H,266.661,99.405,235.863,100.00000,30.798,87.460,1.508,169,"25,841","3,002"
26-Sep-15,NO 15/9-F-14 H,266.717,99.416,235.889,100.00000,30.828,88.230,1.519,170,"25,650","2,991"
27-Sep-15,NO 15/9-F-14 H,266.753,99.418,235.949,100.00000,30.804,88.368,1.546,168,"25,650","2,988"
28-Sep-15,NO 15/9-F-14 H,266.744,99.419,236.012,100.00000,30.732,87.816,1.493,167,"25,400","2,973"
29-Sep-15,NO 15/9-F-14 H,266.743,99.423,236.058,97.91667,30.686,87.026,1.467,165,"25,209","2,820"
30-Sep-15,NO 15/9-F-14 H,266.736,99.428,235.994,97.91667,30.741,87.831,1.533,171,"26,018","2,771"
01-Oct-15,NO 15/9-F-14 H,265.371,99.448,235.793,100.00000,29.578,88.060,1.613,175,"26,671","2,884"
02-Oct-15,NO 15/9-F-14 H,263.069,99.478,235.544,100.00000,27.525,88.346,1.748,191,"29,070","3,112"
03-Oct-15,NO 15/9-F-14 H,263.145,99.488,235.614,100.00000,27.531,88.498,1.750,190,"28,901","3,204"
04-Oct-15,NO 15/9-F-14 H,263.129,99.490,235.602,97.91667,27.527,88.721,1.739,187,"28,320","3,137"
05-Oct-15,NO 15/9-F-14 H,263.121,99.490,235.692,100.00000,27.429,86.504,1.670,188,"28,600","3,187"
06-Oct-15,NO 15/9-F-14 H,263.123,99.492,235.737,100.00000,27.387,84.420,1.626,187,"28,510","3,182"
07-Oct-15,NO 15/9-F-14 H,263.135,99.499,235.747,100.00000,27.388,84.474,1.629,187,"28,401","3,163"
08-Oct-15,NO 15/9-F-14 H,263.191,99.499,235.716,100.00000,27.475,86.244,1.669,184,"28,204","3,158"
09-Oct-15,NO 15/9-F-14 H,263.339,99.502,235.679,100.00000,27.659,88.620,1.747,193,"29,099","3,108"
10-Oct-15,NO 15/9-F-14 H,263.292,99.507,235.742,100.00000,27.550,88.321,1.698,192,"29,067","3,129"
11-Oct-15,NO 15/9-F-14 H,263.349,99.508,235.830,100.00000,27.519,87.004,1.669,193,"29,141","3,125"
12-Oct-15,NO 15/9-F-14 H,263.411,99.508,235.855,100.00000,27.556,87.432,1.681,190,"29,018","3,130"
13-Oct-15,NO 15/9-F-14 H,265.919,99.482,236.567,79.45008,29.352,87.394,3.027,152,"23,326","2,759"
14-Oct-15,NO 15/9-F-14 H,264.150,99.488,235.821,99.81711,28.330,88.290,1.641,186,"27,998","3,167"
15-Oct-15,NO 15/9-F-14 H,265.562,99.467,236.035,100.00000,29.527,87.888,1.536,186,"28,358","3,120"
16-Oct-15,NO 15/9-F-14 H,263.566,99.498,235.719,100.00000,27.848,88.712,1.716,191,"28,814","3,282"
17-Oct-15,NO 15/9-F-14 H,263.496,99.493,235.689,100.00000,27.808,88.667,1.702,189,"28,360","3,206"
18-Oct-15,NO 15/9-F-14 H,263.260,99.488,235.602,100.00000,27.658,88.652,1.685,190,"28,222","3,185"
19-Oct-15,NO 15/9-F-14 H,263.483,99.478,235.643,100.00000,27.840,88.557,1.643,184,"27,593","3,136"
20-Oct-15,NO 15/9-F-14 H,263.556,99.474,235.682,100.00000,27.874,88.168,1.601,184,"27,609","3,042"
21-Oct-15,NO 15/9-F-14 H,263.423,99.473,235.737,100.00000,27.686,86.861,1.527,183,"27,417","3,105"
22-Oct-15,NO 15/9-F-14 H,263.434,99.469,235.769,100.00000,27.665,86.551,1.534,183,"27,338","2,952"
23-Oct-15,NO 15/9-F-14 H,263.426,99.465,235.822,100.00000,27.604,87.305,1.555,181,"27,168","3,036"
24-Oct-15,NO 15/9-F-14 H,263.700,99.459,235.884,100.00000,27.816,87.200,1.505,178,"27,021","3,255"
25-Oct-15,NO 15/9-F-14 H,263.616,99.457,235.830,100.00000,27.786,87.122,1.559,189,"28,178","3,272"
26-Oct-15,NO 15/9-F-14 H,263.381,99.458,235.866,100.00000,27.515,87.091,1.534,165,"27,046","3,244"
27-Oct-15,NO 15/9-F-14 H,263.535,99.459,235.902,100.00000,27.633,86.502,1.537,165,"26,964","3,279"
